"h_loc07_id";"form";"dmbreite";"laenge";"hoehe";"grabzahl";"steinkranz";"kreisgraben";"pfosten";"stele";"stratigraphie";"h_bem";"pfostenstellungen"
4895;384;0;0;0;0;f;f;f;f;f;"grabhuegelaehnliche Erhebung";f
4900;384;0;0;0;0;f;f;f;f;f;"Steinhuegel";f
4901;384;0;0;0;0;f;f;f;f;f;"Steinhuegel.";f
4655;380;0;0;0;0;f;f;f;f;f;"Huegel 1";f
4656;380;0;0;0;0;f;f;f;f;f;"Huegel 2";f
4657;380;0;0;0;0;f;f;f;f;f;"Huegel (3)";f
14669;380;10;0;0.7;0;f;f;f;f;f;"Kessel
";f
12597;380;14;0;1.4;0;f;f;f;f;f;"leer
";f
10914;384;45;0;6;3;f;f;f;f;t;"leer
";f
8980;380;18;0;1.8;1;f;f;f;f;f;"leer
";f
12795;380;15;0;1;0;f;f;f;f;f;"Dieser Huegel ist von der Strasse angeschnitten.
";f
10292;380;11;0;0.65;1;f;f;f;f;f;"leer

";f
4768;380;40;0;0.35;21;f;f;f;f;f;"leer";f
4770;380;8;0;0.4;0;f;f;f;f;f;"Flacher Huegel";f
4771;380;8;0;0.4;0;f;f;f;f;f;"Flacher Huegel";f
4492;384;0;0;0;0;f;f;f;f;f;"Huegel 1897 vom Uracher Verein ausgegraben. Moeglicherweise handelt es sich um einen Huegel der Gruppe ""Holzwiesen"" (vgl. Inventar und Grabungsjahr!).";f
4496;380;0;0;0;0;f;f;f;f;f;"Huegel direkt auf der Markungsgrenze zu Unterhausen. oestl. des Stahlecker Hofs.";f
4497;384;45;0;4;0;f;f;f;f;f;"Huegel 1";f
4498;384;45;0;4;0;f;f;f;f;f;"Huegel 2";f
4503;380;0;0;0;0;f;f;f;f;f;"Huegel 1";f
4504;380;0;0;0;0;f;f;f;f;f;"Huegel 2";f
4505;380;0;0;0;0;f;f;f;f;f;"Huegel 3";f
4511;380;0;0;0;0;f;f;f;f;f;"Westl. Huegel";f
4512;384;0;0;0;0;f;f;f;f;f;"oestl. Huegel. vom Weg angeschnitten.";f
4514;380;0;0;0;0;f;f;f;f;f;"Westl. Huegel";f
4515;380;0;0;0;0;f;f;f;f;f;"oestl. Huegel";f
4523;384;0;0;0;0;f;f;f;f;f;"Huegel 1";f
4524;384;0;0;0;0;f;f;f;f;f;"Huegel 2";f
4554;380;0;0;0;0;f;f;f;f;f;"deutlich erkennbarer Huegel";f
4580;384;0;0;0;0;f;f;f;f;f;"Voellig verflachter. abgeackerter Huegel. nur noch dunklerer. mit Holzkohlespuren und kl. Scherben durchsetzter Bereich erkennbar bei Begehung 1974.";f
4581;380;0;0;0;0;f;f;f;f;f;"Huegel 1";f
4582;380;0;0;0;0;f;f;f;f;f;"Huegel 2";f
4583;380;30;0;2;0;f;f;f;f;f;"Von Gfoereis ausgegraben.";f
4599;384;0;0;0;0;f;f;f;f;f;"Huegel 1";f
4600;384;0;0;0;0;f;f;f;f;f;"Huegel 2";f
4601;384;0;0;0;0;f;f;f;f;f;"Huegel 3";f
4602;384;0;0;0;0;f;f;f;f;f;"Huegel 4";f
4607;384;0;0;0;0;f;f;f;f;f;"leer";f
4359;380;17.5;0;1.1;0;f;f;f;f;f;"leer";f
4361;380;0;0;0;0;f;f;f;f;f;"Einzelner. grosser Stein-/Erdhuegel.";f
4372;384;0;0;0;0;f;f;f;f;f;"Dieses  Huegelgrab wurde  durch die landwirtschaftliche Taetigkeit gestoert.";f
14209;380;21;0;1.1;0;f;f;f;f;f;"leer
";f
4406;380;0;0;0;0;f;f;f;f;f;"Huegel 2. von Foehr 1883 gegraben";f
14292;384;16;0;0.6;0;f;f;f;f;f;"leer
";f
4408;380;0;0;0;0;f;f;f;f;f;"Huegel 1. durch Miller 1886 untersucht";f
4409;380;0;0;0;0;f;f;f;f;f;"Huegel 2. von Miller 1886 untersucht";f
4410;384;0;0;0;0;f;f;f;f;f;"leer";f
4411;380;0;0;0;0;f;f;f;f;f;"Huegel 2 der von Fraas 1887 untersuchten";f
4415;380;16.5;0;2;0;f;f;f;f;f;"ungestoert";f
4416;380;15;0;1;0;f;f;f;f;f;"angetriechtert";f
4417;380;20;0;1.5;0;f;f;f;f;f;"kleiner Trichter";f
4418;380;15;0;1.5;0;f;f;f;f;f;"kleiner Trichter";f
4419;380;20;0;0.5;0;f;f;f;f;f;"ungestoert";f
4420;380;20;0;1;0;f;f;f;f;f;"ungestoert";f
4421;380;15;0;0.5;0;f;f;f;f;f;"ungestoert";f
4422;380;8;0;0.4;0;f;f;f;f;f;"vom Weg angesnitten";f
4423;380;18;0;0;0;f;f;f;f;f;"Vom Huegel nur noch Aussenwall erhalten. grosser Grabungstichter";f
4424;380;20;0;0.8;0;f;f;f;f;f;"Vom Weg durchschnitten";f
4425;380;20;0;2.5;0;f;f;f;f;f;"Grabungschnitte";f
4426;384;0;0;0;0;f;f;f;f;f;"liegt in eingezaeunter Schonung";f
4427;380;15;0;1;0;f;f;f;f;f;"ungestoert";f
4428;380;10;0;0.8;0;f;f;f;f;f;"ungestoert";f
4441;380;0;0;0;0;f;f;f;f;f;"Huegel 3. von Fraas 1887 ausgegraben";f
4450;384;0;0;0;0;f;f;f;f;f;"Huegel 1852 durch Weyermann und Beyttenmueller ausgegraben.";f
4459;380;0;0;0;0;f;f;f;f;f;"Huegel 1";f
4460;380;0;0;0;0;f;f;f;f;f;"Huegel 2";f
4461;380;0;0;0;0;f;f;f;f;f;"Huegel 3";f
14381;384;0;0;0.5;0;f;f;f;f;f;"Dm 6-9m.
";f
4462;380;0;0;0;0;f;f;f;f;f;"Huegel 4";f
4463;380;0;0;0;0;f;f;f;f;f;"Huegel 5";f
15260;380;6;0;0.6;0;f;f;f;f;f;"leer
";f
12598;380;20;0;1.6;0;f;f;f;f;f;"leer
";f
4464;380;0;0;0;0;f;f;f;f;f;"Huegel 6";f
9861;380;10;0;0.8;2;f;f;f;f;f;"leer

";f
12700;380;14;0;1.2;0;f;f;f;f;f;"leer
";f
1223;380;17;0;1.5;0;f;f;f;f;f;"Grabung, Schlitz
";f
8800;380;21;0;0.83;0;f;f;f;f;f;"leer
";f
12794;380;12;0;1.2;0;f;f;f;f;f;"Auf der Huegelmitte angegraben.
";f
4465;380;0;0;0;0;f;f;f;f;f;"Huegel 7";f
4360;384;0;0;0;0;f;f;f;f;f;"leer";f
10293;380;12;0;0.47;4;f;t;f;f;f;"Ein Holzzaun fasste das südwestliche Viertel des Hügels ein. Die Hölzer waren zum Großteil inkohlt gut erhalten. Die Rundhölzer waren ca. 0,10 m stark und lagen Lückenlos in einer schrägen Ebene übereinadner, die um etwa 30° nach innen geneigt war. Evtl. Schutz vor Erosion?


";f
4249;384;0;0;0;0;f;f;f;f;f;"ganz flach";f
4250;380;15;0;1.5;0;f;f;f;f;f;"leer";f
4254;384;0;0;0;0;f;f;f;f;f;"Grabhuegel war im dichter Fichtenschenung mit Dornenbewuchs nicht aufzufinden.";f
4257;380;20;0;2.5;0;f;f;f;f;f;"durch Grabhuegelschnitt geteilt. sterk gestoert";f
4258;384;0;0;0;0;f;f;f;f;f;"nur noch Randwall erhalten. maechtiger Grabungstrichter";f
4269;384;4.5;0;0;0;f;f;f;f;f;"Huegel 1";f
4270;384;4.5;0;0;0;f;f;f;f;f;"Huegel 2";f
4271;384;4.5;0;0;0;f;f;f;f;f;"Huegel 3";f
4272;384;4.5;0;0;0;f;f;f;f;f;"Huegel 4";f
4273;384;4.5;0;0;0;f;f;f;f;f;"Huegel 5";f
4274;384;4.5;0;0;0;f;f;f;f;f;"Huegel 6";f
4275;384;4.5;0;0;0;f;f;f;f;f;"Huegel 7";f
4276;384;4.5;0;0;0;f;f;f;f;f;"Huegel 8";f
4277;380;0;0;0;0;f;f;f;f;f;"Nach Aufbau und Aussehen ein Grabhuegel. relativ flach.";f
4288;380;16;0;2.2;0;f;f;f;f;f;"Huegel I (Massangaben nach Paret)";f
4289;380;10;0;0.55;0;f;f;f;f;f;"Huegel II (Massangaben nach Begehung Kreutle 29.5.1995).";f
4321;380;25;0;3.5;0;f;f;f;f;f;"Allgemeines:
Grabhuegel ""Katzenbuckel"" liegt dicht oestlich der Autobahn. Er wurde bereits vor 1840 geoeffnet.
Erneute Untersuchung 1887 durch Foehr.
1969 fanden am Katzenbuckel kurzfristige Raubgrabungen statt(siehe Ortsakte); eine
voruebergehende Bedrohung d";f
4323;380;42;0;0;0;f;f;f;f;f;"Huegel 1; lt. OA Tuebingen einer der beiden von Eisenlohr ausgegrabenen Huegel. Der Dm. des Huegels in FB Schwaben 4. 1896. 3 mit 10 m (!) angegeben.";f
4324;380;14;0;0.5;0;f;f;f;f;f;"Huegel 2";f
4325;380;12;0;0.4;0;f;f;f;f;f;"Huegel 3";f
4326;380;25;0;0.5;0;f;f;f;f;f;"Huegel 4";f
4327;380;18;0;0.9;0;f;f;f;f;f;"Huegel 5";f
4328;380;25;0;0;0;f;f;f;f;f;"Huegel 6";f
4329;380;15;0;0.4;0;f;f;f;f;f;"Huegel 7";f
4330;380;28;0;0;0;f;f;f;f;f;"Huegel 8; lt. OA Tuebingen einer der beiden von Eisenlohr geoeffneten Huegel. Der Dm des Huegels in Fb Schwaben 4. 1896. 3 mit 5 m (!) angegeben.";f
4144;380;21;0;1.5;0;f;f;f;f;f;"Alte Aufzeichnung: Dm 18, H 1,8
";f
4332;380;0;0;0;0;f;f;f;f;f;"Huegel 10";f
4333;380;0;0;0;0;f;f;f;f;f;"Huegel 11";f
4334;380;0;0;0;0;f;f;f;f;f;"Huegel 12";f
4335;380;0;0;0;0;f;f;f;f;f;"Huegel 13";f
4336;380;0;0;0;0;f;f;f;f;f;"Huegel 14";f
4337;380;0;0;0;0;f;f;f;f;f;"Huegel 15";f
4338;380;0;0;0;0;f;f;f;f;f;"Huegel 16";f
4341;380;25;0;2;0;f;f;f;f;f;"Huegel 1891 von Reutlinger Altertumsverein (Eisenlohr) gegraben.";f
4344;380;11;0;0;0;f;f;f;f;f;"Huegel I";f
4345;380;13;0;0;0;f;f;f;f;f;"Huegel II";f
4346;380;15;0;0;0;f;f;f;f;f;"Huegel III";f
4347;380;10;0;0;0;f;f;f;f;f;"Huegel IV";f
4348;380;14;0;0;0;f;f;f;f;f;"Huegel V";f
4349;380;15;0;0;0;f;f;f;f;f;"Huegel VI";f
4350;384;0;0;0;0;f;f;f;f;f;"Huegel VII";f
4351;384;0;0;0;0;f;f;f;f;f;"Huegel VIII";f
4352;380;0;0;0;0;f;f;f;f;f;"Einzelner. grosser Huegel . stark ueberpfluegt und vom Weg durchschnitten.";f
4353;380;24;0;2.5;0;f;f;f;f;f;"leer";f
4354;380;15;0;0.6;0;f;f;f;f;f;"leer";f
4355;380;15;0;1.2;0;f;f;f;f;f;"leer";f
4356;380;15;0;1;0;f;f;f;f;f;"leer";f
4153;380;0;0;0;0;f;f;f;f;f;"Huegel 1";f
4154;380;0;0;0;0;f;f;f;f;f;"Huegel 2";f
4155;380;0;0;0;0;f;f;f;f;f;"Huegel 3";f
4162;380;32;0;0;0;f;f;f;f;f;"Huegel 1 (noerdl.). 1897/98 durch Dorn gegraben.";f
4163;380;48;0;0;0;f;f;f;f;f;"Huegel 2 (suedl.). von Dorn 1897/98 ausgegraben.";f
14293;384;15;0;0.6;0;f;f;f;f;f;"leer
";f
14355;380;37;0;1.7;0;f;f;f;f;f;"800m südlich vom ""Heiligenbuck""
";f
15216;380;11;0;0.8;0;f;f;f;f;f;"leer
";f
10569;380;0;0;0;0;f;f;f;f;f;"leer
";f
9565;381;1.75;2.25;0.6;2;t;f;f;f;f;"leer
";f
10497;380;10;0;0.65;0;f;f;f;f;f;"leer
";f
12746;380;16;0;1;0;f;f;f;f;f;"leer

";f
12793;380;12;0;1;0;f;f;f;f;f;"In der Huegelmitte angegraben.
";f
10187;380;37;0;1.6;11;f;t;f;f;f;"leer


";f
4068;384;8;0;0.2;0;f;f;f;f;f;"leer";f
4202;380;0;0;0;0;f;f;f;f;f;"Huegel 1";f
4203;380;0;0;0;0;f;f;f;f;f;"Huegel 2";f
4204;380;0;0;0;0;f;f;f;f;f;"Huegel 3";f
4205;380;6.5;0;0.3;0;f;f;f;f;f;"Huegel 4";f
4206;380;10;0;0.55;0;f;f;f;f;f;"Huegel 5";f
4207;380;4;0;0.2;0;f;f;f;f;f;"Huegel 6";f
4208;380;4;0;0.2;0;f;f;f;f;f;"Huegel 7 (Steinhuegel)";f
4209;380;4;0;0.2;0;f;f;f;f;f;"Huegel 8";f
4222;380;0;0;0;0;f;f;f;f;f;"Huegel 1. angebl. um die Jahrhundertwende von Dorn gegraben; genaue Lokalisierung nicht mehr moeglich.";f
4223;380;20;0;0;0;f;f;f;f;f;"Huegel 2. der Luftbildbefund zeigte sich bei Gelaendebegung als stark verflachte rundliche Erhebung mit ca. 20 m Dm.";f
4224;380;20;0;0;0;f;f;f;f;f;"Huegel 3.  der Luftbildbefund zeigte sich bei Gelaendebegung als stark verflachte rundliche Erhebung mit ca. 20 m Dm.";f
4225;380;20;0;0;0;f;f;f;f;f;"Huegel 4.  der Luftbildbefund zeigte sich bei Gelaendebegung als stark verflachte rundliche Erhebung mit ca. 20 m Dm.";f
4226;380;20;0;0;0;f;f;f;f;f;"Huegel 5. der Luftbildbefund zeigte sich bei Gelaendebegung als stark verflachte rundliche Erhebung mit ca. 20 m Dm.";f
4229;380;0;0;0;0;f;f;f;f;f;"Im Jahr 1888 untersuchter Huegel mit 2 kreisfoermigen Brandplatten.";f
4246;380;50;0;4;0;f;f;f;f;f;"Ein sehr grosser runder Huegel. der bis auf eine kleine Stoerung in der Mitte. voellig intankt zu sein scheint.";f
4247;380;15;0;3;0;f;f;f;f;f;"Der Grabhuegel gut erhalten. ohne sichtbare Stoerung.";f
4248;384;0;0;0;0;f;f;f;f;f;"an der Ecke vom Weg z.T. ueberschnitten. flach";f
9195;380;16;0;1.2;0;f;f;f;f;f;"leer
";f
8317;380;0;0;0;0;f;f;f;f;f;"Höhe: 2-3.5 m
Dm.: bis zu 45 m
";f
13333;380;6;0;0.3;0;f;f;f;f;f;"leer
";f
1716;384;14.3;0;0;0;f;f;f;f;f;"verflossen.
";f
14652;384;15;0;0.8;0;f;f;f;f;f;"leer
";f
14670;380;12;0;1;0;f;f;f;f;f;"Kessel
";f
1702;384;12.8;0;0;0;f;f;f;f;f;"leer
";f
1733;384;6.7;0;0;0;f;f;f;f;f;"Ohne Angaben der Höhe.
";f
7335;380;17;0;0;1;t;t;f;f;f;"leer
";f
2184;380;0;0;0;1;f;f;f;f;f;"Huegel F; stark verflachte Huegelschuettung. Untersuchung 1989. Zentralbestattung erst 2004 erfasst.
";f
13367;384;22;0;1;4;f;t;f;f;f;"Stark verschleift und angegraben.
Vermutl. 2 Bauphasen.
";f
4093;384;0;0;0;0;f;f;f;f;f;"Moeglicherweise weiterer Huegel. neu entdeckt 1897. beim Wegebau zur Flurbereinigung im Bereich des bekannten Graeberfeldes wurde wohl ein voellig verflachter Huegel durchschnitten. Im Profil der abgeschobenen Wegtrasse zeigte sich eine holzkohlehaltige Verfle";f
14695;380;35;0;1.5;0;f;f;f;f;f;"leer
";f
15261;380;10;0;0.8;0;f;f;f;f;f;"leer
";f
15340;380;7;0;0;0;t;f;f;f;f;"leer
";f
11367;384;0;0;0;0;f;f;f;f;f;"leer";f
9685;384;0;0;0;0;f;f;f;f;f;"leer

";f
10572;380;12;0;1.1;0;f;f;f;f;f;"leer
";f
12654;384;0;0;0;0;f;f;f;f;f;"leer
";f
10507;384;20;0;1.8;0;f;f;f;f;f;"leer
";f
12792;380;15;0;1.5;0;f;f;f;f;f;"Ungestoerter Huegel
";f
1314;384;20;0;0.6;0;f;f;f;f;f;"Am NW-Rand durch einen Weg angeschnitten.
";f
8374;384;0;0;0;0;f;f;f;f;f;"leer
";f
14651;384;12;0;0.8;0;f;f;f;f;f;"leer
";f
4122;380;14.5;0;0.5;0;f;f;f;f;f;"Am Suedrand leicht angeschnitten. sonst wohl ungestoert";f
4124;380;11;0;0.5;0;f;f;f;f;f;"Der suedliche Rand ist durch den Grenzgraben  angeschnitten. sonst ungestoert. Unmittelbar oestlich liegt eine leichte Erhoerung";f
4126;384;0;0;0;0;f;f;f;f;f;"Im Wiesengelaende Rest einer kaum mehr truenehmbaren Kuppe";f
14294;384;12;0;0.3;0;f;f;f;f;f;"leer
";f
4128;380;31;0;0.3;0;f;f;f;f;f;"Deutliche. nach Sueden und Suedosten verschleifte Kuppe im Wisengelaende";f
4129;384;0;0;0;0;f;f;f;f;f;"Vom Grenzgraben aus in suedlicher Richtung ziehnede. sehr flache Erhoehung";f
4130;384;0;0;0;0;f;f;f;f;f;"Kaum mehr truenehmbare Erhoehung im Wiesengelaende";f
4132;380;13.5;0;0.3;0;f;f;f;f;f;"Flache. anscheinend nach Sueden verschleifte Kuppe";f
4133;380;16.5;0;0.7;0;f;f;f;f;f;"N Haelfte etwas abgeflacht. ueber den noerdlichen Rand fuehrt ein alter Weg. Anscheinend ungestoert";f
4134;380;32;0;2.15;0;f;f;f;f;f;"In der Mitte kesselartig leichtt eingesekt. durch Dachs- und Fuchsbaue starkgestoert";f
4135;380;32;0;2;0;f;f;f;f;f;"Inder Mitte leicht eingesenkt. am Fuss nach aussen abgelagerter Erdaushub. Durch Fuchs- und Dachsbaue ziemlich gestoert";f
4137;380;15;0;0.7;0;f;f;f;f;f;"Sehr gleichmaessig gewoelbt. ungestoert";f
14391;384;0;0;0;0;f;f;f;f;f;"Dm. von 2 - 6 m, H. von 0,3 - 0,8 m.

";f
4139;380;19;0;0.3;0;f;f;f;f;f;"Sehr flach. Ob er urspruenglich diese geringe Hoehe hatte oder flaechig abgetragen ist. laest sich nicht entscheiden";f
4140;380;33;0;1.3;0;f;f;f;f;f;"Durch Dachs- und Fuchsbaue leicht gestoert";f
4136;380;19;0;1;0;f;f;f;f;f;"Sehr gleichmaessig gewoelbt. Ungestoert.
";f
3970;380;0;0;1;0;f;f;f;f;f;"Huegel 4. ausgegraben 5.9.1895. Nachgrabung 17.9.1900; Brandplatte etwa 3 x 2.5 m. bis zu 2 cm dick.";f
3971;380;0;0;0;0;f;f;f;f;f;"Huegel 5; ausgegraben 5.9.1895 (Wunderlich).";f
3972;380;0;0;0;0;f;f;f;f;f;"Huegel 6. stark verflacht und seitlich abgegraben; ausgegraben 5.9.1895.";f
3974;380;0;0;0;0;f;f;f;f;f;"Huegel 7 . ausgegraben 6.10.1895.";f
3975;380;0;0;0;0;f;f;f;f;f;"Huegel 8. ausgegraben 6.10.1895.";f
3976;380;0;0;0;0;f;f;f;f;f;"Huegel 9. ausgegraben 2.12.1895 durch Dorn.";f
3977;380;0;0;0;0;f;f;f;f;f;"Huegel 10. ausgegraben von Dorn am 2.10.1895.";f
3978;380;0;0;0;0;f;f;f;f;f;"Huegel 11. ausgegraben 10.4.1896.";f
3979;380;0;0;0;0;f;f;f;f;f;"Huegel 12. ausgegraben am 10.4.1896.";f
3980;380;0;0;0;0;f;f;f;f;f;"Huegel 13. ausgegraben am 10.4.1896.";f
3981;380;0;0;0;0;f;f;f;f;f;"Huegel 14. ausgegraben 10.4.1896.";f
3982;380;0;0;0;0;f;f;f;f;f;"Huegel 15. ausgegraben am 10.4.1896.";f
3983;380;0;0;0;0;f;f;f;f;f;"Huegel 16. ausgegraben 23.4.1896.";f
3984;380;0;0;0;0;f;f;f;f;f;"Huegel 17. ausgegraben 23.4.1896. Huegel fast eingeebnet.";f
3985;380;0;0;0;0;f;f;f;f;f;"Huegel 18. ausgegraben 23.4.1896. Huegel stark eingeebnet.";f
3986;380;0;0;0;0;f;f;f;f;f;"Huegel 19. ausgegraben 8.8.1896.";f
3987;380;0;0;0;0;f;f;f;f;f;"Huegel 20. ausgegraben 8.8.1896. Huegel stark eingeebnet.";f
3988;380;0;0;0;0;f;f;f;f;f;"Huegel 21. ausgegraben am 8.8.1896.";f
3989;380;0;0;0;0;f;f;f;f;f;"Huegel 22. ausgegraben 8.8.1896.";f
3990;380;0;0;0;0;f;f;f;f;f;"Huegel 23. ausgegraben 8.8.1896.";f
14671;380;12;0;0.8;0;f;f;f;f;f;"Kessel
";f
14430;384;15;0;0.38;0;f;f;f;f;f;"leer
";f
14696;380;20;0;1;0;f;f;f;f;f;"leer
";f
4121;384;35;0;1.3;0;f;f;f;f;f;"leer";f
14215;384;26;0;1.7;0;f;t;f;f;f;"leer";f
3991;380;0;0;0;0;f;f;f;f;f;"Huegel 24. ausgegraben am 7./8. 10.1896.";f
3992;382;0;0;0;0;f;f;f;f;f;"Huegel 25. ausgegraben 7./8.10.1896.";f
10571;380;24;0;1.6;0;f;f;f;f;f;"leer
";f
12653;384;20;0;0;0;f;t;f;f;f;"leer
";f
12701;380;12;0;1.2;2;f;f;f;f;f;"leer
";f
12747;384;16;0;1.2;0;f;f;f;f;f;"leer
";f
12791;380;0;0;0;0;f;f;f;f;f;"Huegel abgeflacht und gestoert, evtl. durch Fahrrillen.
";f
3994;380;0;0;0;0;f;f;f;f;f;"Huegel 26. ausgegraben 7./8.10.1896.";f
3995;380;0;0;0;0;f;f;f;f;f;"Huegel 27. ausgegraben 7./8.10.1896. Huegel war stark verackert und eingeebnet.";f
3996;380;0;0;0;0;f;f;f;f;f;"Huegel 28. ausgegraben 7./8.10.1896.";f
3997;380;0;0;0;0;f;f;f;f;f;"Huegel 29. ausgegraben 8./9.10.1896. Huegel stark eingeebnet.";f
3998;380;0;0;0;0;f;f;f;f;f;"Huegel 30. ausgegraben 7./8.10.1896.";f
3999;380;0;0;0;0;f;f;f;f;f;"Huegel 31. ausgegraben 7./8.10.1896.";f
4000;380;0;0;0;0;f;f;f;f;f;"Huegel 32. ausgegraben 18.10.1896 durch Wunderlich.";f
4001;380;0;0;0;0;f;f;f;f;f;"Huegel 33. ausgegraben 30.8.1887 ( = Foehr. Huegel 1). Bericht von Foehr ungenau: wohl ein Brandgrab auf der Huegelbasis und eine Koerpernachbestattung.";f
4002;380;0;0;0;0;f;f;f;f;f;"Huegel 34. ausgegraben 30.8.1887 (= Foehr. Huegel 2). Reiner Erdhuegel.";f
4003;380;0;0;0;0;f;f;f;f;f;"Huegel 35. ausgegraben 31.8.1887 (Foehr. Huegel 3); enthielt einen grossen Steinkern.";f
4004;380;0;0;0;0;f;f;f;f;f;"Huegel 36. ausgegraben 4.9.1887 (Foehr. Huegel 4).";f
9196;380;16;0;1;0;f;f;f;f;f;"leer
";f
1715;384;14.3;0;0;0;f;f;f;f;f;"verflossen.
";f
1732;384;18.9;0;1.3;0;f;f;f;f;f;"leer
";f
3889;380;6;0;0.3;0;f;f;f;f;f;"Buehlen Huegel 1 (Paret). Huegel A (Morrissey); ADAB: ROMM001.001
";f
13346;380;0;0;0.6;4;f;t;f;f;f;"2 Bauphasen: 1. einfacher Steinhügel, dann erweitert mit Kreisgraben, 10 m Dm, 80 cm B. und 40-50 cm T.
Grabenaushub rings um den Hügelfuß.

";f
13350;384;10;0;0;0;f;f;f;f;f;"leer
";f
13372;380;10;0;1;0;f;f;f;f;f;"leer
";f
2221;380;14.4;0;1.8;1;t;f;f;f;f;"Huegel 1 der von Paulus 1854 gegrabenen. aus Erde aufgeschuettet. mit Steinkreis. in der Mitte eine viereckige Steinsetzung mit Leichenbrand. einem Eisenschwert und 20-30 verzierten Gefaessen.

";f
7591;384;26;0;0.5;0;f;f;f;f;f;"verflachter Grabhuegel - bisher befundlos
Durchmesser in Schritte / Hoehe in m
";f
7630;384;17;0;0;0;f;f;f;f;f;"Dm.:In Schritten
";f
7628;384;10;0;0;0;f;f;f;f;f;"Durchmesser in Schritte
";f
4026;380;15;0;0.25;0;f;f;f;f;f;"eine sehr flach Erhebung. von der nicht sicher ist. ob es sich um einen Grabhuegel handelt";f
13300;380;0;0;0;0;f;f;f;f;f;"Luftbildbefund
";f
7627;384;21;0;0.5;0;f;f;f;f;f;"befundloser Grabhuegel
Durchmesser in Schritte / Hoehe in m
";f
7626;384;12;0;0;0;f;f;f;f;f;"Strak verflacht und breit gelaufen.
Schlecht abzugrenzen.
Durchmesser in Schritte
";f
7622;384;13;0;0;0;f;f;f;f;f;"Durchmesser in Schritte
";f
7619;384;10;0;0.4;0;f;f;f;f;f;"sehr flach
Durchmesser in Schritte / Hoehe in m
";f
7594;384;0;0;0.4;0;f;f;f;f;f;"Durchmesser in Schritte / Hoehe in m
";f
7651;380;12;0;1.2;0;f;f;f;f;f;"0.8 km NO vom Ort liegt auf flachem Ruecken am Suedrand des Waldes ""Haldenasam"". wenige Meter 
suedwestlich ein einzelner Grabhuegel. der alt durchwuehlt scheint.
In neuer Zeit wurde an seinen Raendern Schutt abgeladen.
Masse in m
";f
9994;380;7;0;0.5;0;f;f;f;f;f;"Maße in m
";f
11808;384;0;0;0;0;f;f;f;f;f;"leer
";f
9686;381;15.5;13.5;1.3;2;f;f;f;f;f;"leicht oval


";f
14295;384;12;0;0.4;0;f;f;f;f;f;"leer
";f
14390;384;0;0;0;0;f;f;f;f;f;"Dm. von 2 - 6 m, H. von 0,3 - 0,8 m.

";f
3867;380;0;0;0;0;f;f;f;f;f;"Auf dem Buckel hat urspruenglich ein Baum (Eiche) gestanden (Angaben Hr. Krauss). Grabhuegel fraglich ?";f
3868;380;0;0;0;0;f;f;f;f;f;"Huegel Buehlen 9 (Paret). Huegel I (Morrissey); fraglicher. verebneter Huegel nach Paret 1941.";f
3869;380;0;0;0;0;f;f;f;f;f;"Huegel Buehlen 10 (Paret). Huegel J (Morrissey); fraglicher. verebneter Grabhuegel nach Paret 1941.";f
3870;380;0;0;0;0;f;f;f;f;f;"Huegel Buehlen 11 (Paret). Huegel K (Morrissey) (in ADAB als ""Buehlen Huegel 12"" gefuehrt!?); fraglicher. verebneter Grabhuegel nach Paret 1941.";f
3875;380;15;0;1.8;0;f;f;f;f;f;"Huegel ""Roemerschanze"". Heute ist der Huegel weitgehend eingeebnet. nur noch leichte Erhebung. Die Massangaben beziehen sich auf die Aufnahme durch Paret v. 15.6.1941.";f
3892;380;8;0;0.3;0;f;f;f;f;f;"Buehlen Huegel 4 (Paret). Huegel D (Morrissey); ADAB: ROMM001.004";f
3893;380;10;0;0.2;0;f;f;f;f;f;"Buehlen Huegel 5 (Paret). Huegel E (Morrissey); ADAB: ROMM001.006";f
3696;380;16;0;2;0;f;f;f;f;f;"kleine Trichter";f
3894;380;12;0;0.5;0;f;f;f;f;f;"Buehlen Huegel 6 (Paret). Huegel F (Morrissey); ADAB: ROMM001.005";f
3694;380;12;0;0.5;0;f;f;f;f;f;"ungestoert
";f
11818;381;0;0;0;0;f;f;f;f;f;"äää


";f
3896;380;20;0;0.6;0;f;f;f;f;f;"Buehlen Huegel 8 (Paret). Huegel H (Morrissey); ADAB: ROMM001.009";f
9367;382;20.5;27;0.4;9;f;f;f;f;f;"

";f
3897;380;0;0;0;0;f;f;f;f;f;"Buehlen Huegel L (Morrissey). bei Paret noch nicht aufgefuehrt; nicht in ADAB.";f
9245;384;35;0;0;11;f;t;f;t;f;"

";f
3898;380;0;0;0;0;f;f;f;f;f;"Buehlen Huegel M (Morrissey). bei Paret noch nicht aufgefuehrt; nicht in ADAB.";f
12702;380;14;1.1;0;0;f;f;f;f;f;"leer

";f
12748;380;18;0;1.5;0;f;f;f;f;f;"leer
";f
12790;380;0;0;0;0;f;f;f;f;f;"Ungestoerter Grabhuegel
Hoehe ca. 1.0m
";f
3899;380;0;0;0;0;f;f;f;f;f;"Buehlen Huegel N (Morrissey). bei Paret noch nicht aufgefuehrt; nicht in ADAB.";f
3900;380;0;0;0;0;f;f;f;f;f;"Buehlen Huegel O (Morrissey). bei Paret noch nicht aufgefuehrt; nicht in ADAB.";f
3925;380;20;0;2.5;0;f;f;f;f;f;"Huegel 1";f
